CRD#,SEC#,Primary Business Name,Legal Name,Main Office Address 1,Main Office Address 2,Main City,Main State,Main Zip,Main Phone,Main Fax,Web Site,Registration Status,Registration Status Effective Date
154757,,RCH FIELDS FAMILY WEALTH MANAGEMENT LLC,RCH FIELDS FAMILY WEALTH MANAGEMENT LLC,320 WESTPORT ROAD,,WILTON,CT,6897,917-577-8234,203-762-2506,,Approved,8/19/10
125480,,VINEYARD CAPITAL MANAGEMENT LLC,VINEYARD CAPITAL MANAGEMENT LLC,20 SILVERMINE WOODS,,WILTON,CT,6897,203-834-1727,203-834-0271,,Approved,1/27/97
148132,,"WATSON WILKINS & BROWN, LLC","WATSON WILKINS & BROWN, LLC",20 OLD LANTERN DRIVE,,WILTON,CT,6897,203-762-2065,,WWW.WWBLLC.COM,Approved,4/17/09
136643,,"WILTON FINANCIAL PLANNING, LLC","WILTON FINANCIAL PLANNING, LLC",73 OLD RIDGEFIELD ROAD,,WILTON,CT,6897,203-762-9175,203-762-9175,,Approved,9/29/05
125900,,DBA FARMSTEAD INVESTMENT MANAGEMENT,"WARZECHA, ROBERT H",51 CRABAPPLE ROAD,,WINDSOR,CT,6095,860-687-1726,860-687-1726,,Approved,1/2/03
117131,,FINANCIAL ADVANTAGE ADVISORS CO.,"THE FINANCIAL ADVANTAGE GROUP, LLC",880 PALISADO AVENUE,,WINDSOR,CT,6095,860-688-8849 X201,860-688-8849,WWW.FINADVGR.COM,Approved,8/24/94
115999,,"SCHWAIKERT, JOHN E.","SCHWAIKERT, JOHN E.",61 HILLSIDE AVENUE,,WINSTED,CT,6098,860-379-1215,860-379-1216,,Approved,1/2/98
127323,,"FARMINGBURY FINANCIAL SERVICES, LLC","FARMINGBURY FINANCIAL SERVICES, LLC","724 WOLCOTT ROAD, SUITE 5",,WOLCOTT,CT,6716,203-879-1994,203-879-9898,WWW.FARMINGBURYFINANCIAL.COM,Approved,4/29/99
126072,,"DIVORCE AND MONEY MATTERS, LLC","VASILEFF, LILI A",26 MAPLE VALE DRIVE,,WOODBRIDGE,CT,6525,203-393-7200,203-393-7200,WWW.DIVORCEMATTERS.COM,Approved,7/10/97
118893,,"GREENBERG, LAURENCE","GREENBERG, LAURENCE",ONE BRADLEY ROAD SUITE 710,,WOODBRIDGE,CT,6525,203-397-1468,203-397-1475,WWW.GREENBERGANDCOCPA.COM,Approved,6/10/03
155496,,"POWERS, CHARYN D","POWERS, CHARYN D",14 CENTER VIEW ROAD,,WOODBRIDGE,CT,6525,203-397-2340,203-397-0470,,Approved,1/14/11
104811,801-26679,ADVISORS CAPITAL INVESTMENTS INC,ADVISORS CAPITAL INVESTMENTS INC,17 TRIPP ROAD,,WOODSTOCK,CT,06281-3514,(860) 963-0722,(860) 928-1831,HTTP://WWW.ADVISORSCAPITAL.COM,Approved,9/27/10
131887,801-64020,"ADVISOR'S CAPITAL RESEARCH, INC.","ADVISOR'S CAPITAL RESEARCH, INC.",17 TRIPP ROAD,,WOODSTOCK,CT,06281-3514,860-963-0722,860-928-1831,,Approved,9/27/10
149162,,"HEIGHT ANALYTICS, LLC","HEIGHT ANALYTICS, LLC",975 F STREET NW,SUITE 520,WASHINGTON,DC,20004,202-629-0000,202-629-0020,WWW.HEIGHTANALYTICS.COM,Approved,9/17/10
120331,,"WALL STREET MONEY MANAGEMENT GROUP, INC.","WALL STREET MONEY MANAGEMENT GROUP, INC.",2385 EXECUTIVE CENTER DRIVE,SUITE 100,BOCA RATON,FL,33431,561-962-2850,561-962-2710,WWW.PETERBRUNO.COM,Approved,4/8/99
111427,,M K SCHILLER CONSULTING,"SCHILLER, MARGERY, K",906 DAPHNE DRIVE,,BRANDON,FL,33510,813-661-1645,813-654-0112,WWW.MKSPLANNER.COM,Approved,1/1/90
148708,,"SULLIVAN INVESTMENTS GROUP, LLC","SULLIVAN INVESTMENTS GROUP, LLC",8668 VALHALLA DRIVE,,DELRAY BEACH,FL,33446,(561) 400-3488,(561) 495-1590,SULLIVAN-INVESTMENTS.COM,Approved,1/14/09
144225,,SFM FINANCIAL PLANNING,SFM FINANCIAL PLANNING LLC,2100 SOUTH OCEAN LANE,SUITE 1605,FORT LAUDERDALE,FL,33316,917-804-9737,203-413-3306,WWW.SFMFINANCIALPLANNING.COM,Approved,6/29/07
124718,,"OLD GREENWICH PARTNERS, LLC","OLD GREENWICH PARTNERS, LLC",3563 OLDFIELD LAKE COURT,,JACKSONVILLE,FL,32223,203-653-3800,,,Approved,2/1/10
123373,,JAMES PAPPAS INVESTMENT COUNSEL LLC,JAMES PAPPAS INVESTMENT COUNSEL LLC,5342 SANDHAMN PL.,,LONGBOAT KEY,FL,34228-2056,941-387-9708,941-383-1953,WWW.JPIC.NET,Approved,3/23/88
126702,,"HANSCOMB, CHARLES L.","HANSCOMB, CHARLES LEWIS",203 COLONADE CIRCLE,,NAPLES,FL,34103,239-434-5976,,,Approved,6/8/85
120413,,"CARATEL FINANCIAL SERVICES, INC.","CARATEL FINANCIAL SERVICES, INC.",8201 PETERS ROAD,SUITE 1000,PLANTATION,FL,33324,954-916-2622,954-206-0872,WWW.CARATEL.COM,Approved,10/21/02
127705,,"OWENOKE CAPITAL MANAGEMENT, LLC","OWENOKE CAPITAL MANAGEMENT, LLC",734 GROVE PLACE,,VERO BEACH,FL,32963,772-388-9077,772-388-9203,,Approved,2/15/95
148426,,BALSER FINANCIAL CORPORATION,BALSER FINANCIAL CORPORATION,3445 PEACHTREE ROAD NE,SUITE 200,ATLANTA,GA,30326,404-504-3800,404-504-3900,,Approved,11/17/09
124837,,"ALIQUOT CAPITAL, LLC","ALIQUOT CAPITAL, LLC",106 W. WILSON ST.,SUITE 16,BATAVIA,IL,60510,630-326-9703,866.388.9856,WWW.ALIQUOTCAPITAL.COM,Approved,5/11/94
127698,,"FIRETHORN CAPITAL, LLC","FIRETHORN CAPITAL, LLC",143 FIRST ST.,SUITE 205,BATAVIA,IL,60510,630-761-3030,630-761-1803,WWW.FIRETHORNCAPITAL.COM,Approved,4/28/08
132388,,GENESIS MARKETING GROUP,GENESIS MARKETING GROUP,19 NORTH GRANT ST.,,HINSDALE,IL,60521,630-887-1414,630-887-1415,,Approved,5/17/05
152974,,CLIENT ONE SECURITIES LLC,CLIENT ONE SECURITIES LLC,11460 TOMAHAWK CREEK PARKWAY,,LEAWOOD,KS,66211,913-814-6097,913-661-6030,WWW.CLIENT1SECURITIES.COM,Approved,5/17/11
134381,,GOOCH & COMPANY LLC,GOOCH & COMPANY LLC,3 SHADY HOLLOW PATH,,ASHLAND,MA,1721,617-596-3331,617-507-8531,WWW.BLAKEGOOCH.COM,Approved,4/11/05
141162,801-67054,ORISTANO CAPITAL LLC,ORISTANO CAPITAL LLC,THE PILOT HOUSE,60 LEWIS WHARF,BOSTON,MA,2110,617-854-3761,617-854-3763,WWW.ORISTANOCAPITAL.COM,Approved,12/3/07
121442,,"GLOBAL INVESTMENT ADVISORS, LLC","GLOBAL INVESTMENT ADVISORS, LLC",168 CENTRE STREET,,DANVERS,MA,1923,800-377-7964,978-739-9385,WWW.GLOBALINVESTMENTADVISORSLLC.COM,Approved,6/1/09
127754,,"FREED, LARRY ALAN","FREED, LARRY ALAN",180 DENSLOW RD,,EAST LONGMEADOW,MA,01028-0469,413-525-3444,413-525-8782,,Approved,1/16/02
127752,,"RICHARD P. DOLEVA, CPA","DOLEVA, RICHARD PAUL",180 DENSLOW RD,SUITE 7,EAST LONGMEADOW,MA,1028,413-525-0151,413-525-8782,,Approved,8/20/01
136985,801-64692,THE MUTUAL FUND STORE,"TMFS-SPRINGFIELD MA, LLC",601 NORTH MAIN STRRET,,EAST LONGMEADOW,MA,1028,413-567-8300,413-567-8318,WWW.MUTUALFUNDSTORE.COM,Approved,6/30/06
124344,,"WEALTH STRATEGIES CONSULTANTS,LLC","WEALTH STRATEGIES CONSULTANTS,LLC",117 PLEASANT STREET,,EASTHAMPTON,MA,1027,413.527.2516,413.529.8027,,Approved,4/23/03
150509,,"ABLE CAPITAL MANAGEMENT, LLC","ABLE CAPITAL MANAGEMENT, LLC",115 FOGG WAY,,HINGHAM,MA,2043,617-869-9450,617-261-6333,WWW.ABLECAPITALMANAGEMENT.COM,Approved,8/20/09
130506,,"FAMILY WEALTH MANAGEMENT, INC.","FAMILY WEALTH MANAGEMENT, INC.","330 WHITNEY AVENUE, SUITE 750",,HOLYOKE,MA,1040,413-313-0030,413-313-0080,WWW.FWMGT.COM,Approved,11/6/06
108030,801-56312,JJK INVESTMENT MANAGEMENT,JJK INVESTMENT MANAGEMENT,14 HARVESTER WAY,,OAK BLUFFS,MA,2557,508-696-3791,508-696-3791,,Approved,1/5/09
128757,,"BEACON FINANCIAL PLANNING, INC.","BEACON FINANCIAL PLANNING, INC.",45 BRISTOL DRIVE,SUITE 101,SOUTH EASTON,MA,2375,508-230-3588,508-230-3633,WWW.BEACONFINANCIALPLANNING.COM,Approved,7/27/06
138825,801-71324,EAGLE FINANCIAL STRATEGIES,"ALPHA CAPITAL ADVISORS, INC DBA EAGLE FINANCIAL STRATEGIES","12 ACME ROAD, SUITE 203",,BREWER,ME,4412,207-989-5522,207-989-6153,,Approved,2/2/07
146618,,NUA ADVISORS,"NUA ADVISORS, LLC",415 CONGRESS ST. SUITE 202,,PORTLAND,ME,4101,207-879-1127,,NUAADVISORS.COM,Approved,2/15/11
31898,801-65758,WORKMAN SECURITIES CORPORATION,WORKMAN SECURITIES CORPORATION,6500 CITY WEST PARKWAY,SUITE 350,EDEN PRAIRIE,MN,55344,952-541-6094,952-541-6019,WWW.WORKMANSECURITIES.COM,Approved,11/28/06
136808,,BROADVIEW ASSET MANAGEMENT LLC,BROADVIEW ASSET MANAGEMENT LLC,30 BROADVIEW DRIVE,,CLAYTON,MO,63105-3029,314-725-1462,314-725-1462,WWW.GLOBALBROADVIEW.COM,Approved,8/8/07
107770,801-56368,UNLIMITED TIMING SERVICE INC,UNLIMITED TIMING SERVICE INC,2624 BENNETT ROAD,,CREEDMOOR,NC,27522,919-528-6644,919-528-0644,,Approved,10/1/02
109711,,FAIRFIELD FINANCIAL SERVICES LTD.,FAIRFIELD FINANCIAL SERVICES LTD.,14 WILD PHEASANT RUN,,HENDERSONVILLE,NC,28792-8031,828-398-0920,828-398-0920,,Approved,5/27/94
146490,,"J.D. KEITH & ASSOCIATES, LLC","J.D. KEITH & ASSOCIATES, LLC",11 SOUTH FINLEY AVENUE,,BASKING RIDGE,NJ,07920-1420,908-204-1940,908-204-1967,WWW.JDKEITH.NET,Approved,7/22/08
122432,,"MERIDIAN FINANCIAL ADVISORS, LLC","MERIDIAN FINANCIAL ADVISORS, LLC",75 ESSEX STREET,SUITE 200,HACKENSACK,NJ,7601,201-487-7990,201-487-8848,WWW.MERIDIANFINANCIALADVISORS.COM,Approved,1/16/07
140188,,"S & A FINANCIAL STRATEGIES & SERVICES, LLC","S & A FINANCIAL STRATEGIES & SERVICES, LLC",133 RICHARDS AVE,,MAPLE SHADE,NJ,8052,856-234-2088,,,Approved,5/5/06
44254,,"NIA SECURITIES, L.L.C.","NIA SECURITIES, L.L.C.",66 ROUTE 17,,PARAMUS,NJ,7652,201-587-9300,201-845-6328,,Approved,4/26/05
126936,,"KINGSBRIDGE ADVISORS, LLC","KINGSBRIDGE ADVISORS, INC.",501 BROADWAY,,POINT PLEASANT BEACH,NJ,8742,732-899-1000,732-899-3000,,Approved,1/3/05
125185,,THE INVESTMENT ADVISOR ALLIANCE LLC,THE INVESTMENT ADVISOR ALLIANCE LLC,21 E CRESCENT AVE,,RAMSEY,NJ,7446,800-607-3340,815-361-9087,KEELERADVISORS.COM,Approved,4/11/05
121239,,NETWORK 1 FINANCIAL ADVISORS INC.,NETWORK 1 FINANCIAL ADVISORS INC.,2 BRIDGE AVE,BUILDING 2 - 4TH FLOOR,RED BANK,NJ,7701,732-758-9001,732-758-6671,WWW.NETWORK1FINANCIAL.COM,Approved,9/29/03
121519,801-63136,COHN WEALTH MANAGEMENT LLC,COHN WEALTH MANAGEMENT LLC,4 BECKER FARM ROAD,,ROSELAND,NJ,7068,973-364-0001,973-364-7557,WWW.COHNWM.COM,Approved,9/21/07
124193,,GCI FINANCIAL GROUP,"GCI FINANCIAL GROUP, INC.",95 SUMMIT AVE,3RD FLOOR,SUMMIT,NJ,7901,908-273-3130,908-273-3107,HTTP://WWW.GCIFG.COM,Approved,5/29/09
26314,,CANTONE RESEARCH INC.,CANTONE RESEARCH INC.,766 SHREWSBURY AVENUE,,TINTON FALLS,NJ,7724,732-450-3500 X130,732-450-3520,WWW.CANTONE.COM,Approved,2/17/04
144804,,LAMONT INVESTMENT ADVISERS CORPORATION,LAMONT INVESTMENT ADVISERS CORPORATION,201 WILLOWBROOK BOULEVARD,5TH FLOOR,WAYNE,NJ,7470,973-785-8900,973-785-8222,WWW.LAMONTFIN.COM,Approved,6/5/08
126255,801-66450,"MDIC INVESTMENT ADVISORY SERVICE, LLC","MDIC INVESTMENT ADVISORY SERVICE, LLC",116 KRAFT AVE,STE 8,BRONXVILLE,NY,10708,914-793-4095,914-793-4098,WWW.MDICINC.COM,Approved,11/4/10
152447,,RSD ADVISORS,"RSD ADVISORS, LLC",25 PLAZA STREET WEST,APT 4H,BROOKLYN,NY,11217,347-689-2237,,WWW.RSDADVISORS.NET,Approved,2/2/10
17358,,"M&T SECURITIES, INC.","M&T SECURITIES, INC.",285 DELAWARE AVENUE,SUITE 2000,BUFFALO,NY,14202,716-651-4783,716-651-4999,WWW.MTB.COM,Approved,9/19/07
125103,,"RICHARD L. EISNER, C.P.A., P.C.","RICHARD L. EISNER, C.P.A., P.C.",66 COMMACK ROAD,,COMMACK,NY,11725,631-499-4039,631-499-4188,,Approved,6/5/03
117862,,"KRAMER INVESTMENTS, INC.","KRAMER INVESTMENTS, INC.",84 CALVERT STREET,,HARRISON,NY,10528,914-835-3868,914-835-9015,,Approved,5/27/05
113383,,"SHAFFER ASSET MANAGEMENT, INC.","SHAFFER ASSET MANAGEMENT, INC.",600 MAMARONECK AVENUE,SUITE 400,HARRISON,NY,10528-1613,(914)468-0862,(914)468-0852,WWW.SHAFFERASSET.COM,Approved,2/16/06
127621,,"PARTNERS CAPITAL SERVICES, INC.","PARTNERS CAPITAL SERVICES, INC.",205 OSER AVE,,HAUPPAUGE,NY,11788,631-851-0918,631-234-1311,,Approved,9/30/04
124787,,SAFEHARBOR ASSET MANAGEMENT,STEPHEN K. DAVIS FINANCIAL SERVICES LTD.,167 EAST MAIN STREET,,HUNTINGTON,NY,11743,631-421-4341,631-421-4677,WWW.INVESTSAFEHARBOR.COM,Approved,2/18/00
126112,,"GOLDSMITH MELLON DELOSREYES, INC.","GOLDSMITH MELLON DELOSREYES, INC.",46-01 39TH AVENUE,SUITE 420,LONG ISLAND CITY,NY,11104,718-706-7573,718-937-8389,WWW.GOLDSMITHMELLON.COM,Approved,7/11/06
147625,,"JOSEPH P. LUCIA & ASSOCIATES, LLC","JOSEPH P. LUCIA & ASSOCIATES, LLC",888 ROUTE SIX PLAZA,,MAHOPAC,NY,10541,845-621-7200,845-621-7203,WWW.LUCIAANDASSOCIATES.NET,Approved,8/9/10
141359,,MTP ADVISORS,"MICHAEL TERRY PLANNING, LLC",69-64 GRAND AVENUE,,MASPETH,NY,11378,718-898-0871,718-732-2402,WWW.MTPADVISORS.COM,Approved,3/9/10
127236,,CAPITAL ONE FINANCIAL ADVISORS LLC,CAPITAL ONE FINANCIAL ADVISORS LLC,265 BROADHOLLOW ROAD,,MELVILLE,NY,11747,1-800-248-3919,631-577-2834,,Approved,5/2/05
133065,,BEYONDBOND LLC,BEYONDBOND LLC,233 BROADWAY,SUITE 711,NEW YORK,NY,10279,646-313-3330,646-313-3339,WWW.BEYONDBOND.COM,Approved,5/3/05
150253,,CHATFIELD CAPITAL GROUP LLC,CHATFIELD CAPITAL GROUP LLC,47 EAST 88TH STREET SUITE 11C,,NEW YORK,NY,10128,212-426-5518,212-426-2230,,Approved,2/8/11
124919,,"CYPRESS STRATEGIES, LLC","CYPRESS STRATEGIES, LLC",135 WILLIAM STREET,SUITE 9B,NEW YORK,NY,10038-3805,646-680-8550,212-202-4641,WWW.CYPRESSSTRATEGIES.COM,Approved,4/15/03
108891,801-60011,"FAMILY CFO, LLC","FAMILY CFO, LLC",49 WEST 38TH STREET,12TH FLOOR,NEW YORK,NY,10018,212-584-9125,212-584-9116,,Approved,10/6/03
149329,801-70412,"FOGEL NEALE WEALTH MANAGEMENT, LLC","FOGEL NEALE WEALTH MANAGEMENT, LLC",90 BROAD ST.,SUITE 2202,NEW YORK,NY,10004,212-949-0922,212-949-0923,WWW.FOGELNEALE.COM,Approved,1/7/11
134569,,"FRONTIER FINANCIAL ADVISORS, LLC","FRONTIER FINANCIAL ADVISORS, LLC",44 WALL STREET,10TH FLOOR,NEW YORK,NY,10005,646-419-4444,212-504-3073,,Approved,7/15/05
156780,,"GOLDEN RETIREMENT ADVISORS, INC.","GOLDEN RETIREMENT ADVISORS, INC.",405 LEXINGTON AVENUE,SUITE 2510,NEW YORK,NY,10174,(646) 415-7772,(646) 688-4804,WWW.GOLDENRETIREMENTADVISORS.COM,Approved,5/26/11
150953,,HWM CAPITAL MANAGEMENT LLC,HWM CAPITAL MANAGEMENT LLC,524 EAST 72ND STREET,APARTMENT 23B,NEW YORK,NY,10021,646-727-8506,212-918-1610,HTTP://WWW.HWMCM.COM,Approved,9/9/10
147495,801-69292,KJ CAPITAL MANAGEMENT LLC,KJ CAPITAL MANAGEMENT LLC,315 E 68TH ST APT 8K,,NEW YORK,NY,10065-5692,212-879-7498,,WWW.KJCAPITALMANAGEMENT.COM,Approved,5/12/11
119386,,"LENOX ADVISORS, INC.","LENOX ADVISORS, INC.",530 5TH AVENUE,11TH FLOOR,NEW YORK,NY,10036,212-536-8700,646-219-4583,WWW.LENOXADVISORS.COM,Approved,9/5/02
147316,,MARWOOD GROUP RESEARCH LLC,MARWOOD GROUP RESEARCH LLC,"733 THIRD AVENUE, 11TH FLOOR",,NEW YORK,NY,10017,212-532-3651,212-532-3652,,Approved,10/30/08
104063,,NEWOAK CAPITAL MARKETS LLC,NEWOAK CAPITAL MARKETS LLC,485 LEXINGTON AVE.,,NEW YORK,NY,10017,212-209-0858,212-209-0704,WWW.NEWOAKCAPITAL.COM,Approved,3/20/01
125425,,PINNACLE FINANCIAL SERVICES LLC,PINNACLE FINANCIAL SERVICES LLC,708 THIRD AVENUE,13TH FLOOR,NEW YORK,NY,10017,212-949-0900,212-983-6513,WWW.LNWCPA.COM,Approved,8/19/03
127899,,"ROUNDTABLE FORUM, LLC","ROUNDTABLE FORUM, LLC",263 NINTH AVENUE,SUITE 1C,NEW YORK,NY,10001,212-717-9760,212-717-9763,WWW.ROUNDTABLEFORUM.COM,Approved,11/19/03
1452,,S.W. CHILDS MANAGEMENT CORPORATION,S.W. CHILDS MANAGEMENT CORPORATION,100 PARK AVENUE,27TH FLOOR,NEW YORK,NY,10017,212-759-5588,212-759-5597,,Approved,4/29/05
118660,,THE DEBART GROUP INC.,THE DEBART GROUP INC.,126 EAST 56TH STREET,SUITE 300,NEW YORK,NY,10022,212-319-7388,212-319-7376,WWW.DEBARTGROUP.COM,Approved,3/31/05
155507,,"TURTLE BAY GROUP, INC.","TURTLE BAY GROUP, INC.",305 MADISON AVENUE,SUITE 755,NEW YORK,NY,10165,646-578-8120 EXT. 7015,646-578-8124,,Approved,3/1/11
150335,801-70186,WASHINGTON SQUARE CAPITAL MANAGEMENT LLC,WASHINGTON SQUARE CAPITAL MANAGEMENT LLC,33 WEST 19TH STREET,4TH FLR,NEW YORK,NY,10011,646-619-1157,646-619-1158,WWW.WSQCAPITAL.COM,Approved,10/14/09
149049,,WATTS CAPITAL PARTNERS LLC,WATTS CAPITAL PARTNERS LLC,"1350 AVENUE OF THE AMERICAS, 4TH FLOOR",,NEW YORK,NY,10019,212-735-8920,212-202-7531,WWW.WATTSCAPITAL.COM,Approved,10/16/09
141082,,"KONRAD ADVISING, LLC","KONRAD ADVISING, LLC",121 N QUAKER HILL RD,,PAWLING,NY,12564,8454930312,8454930312,WWW.TOMKONRAD.COM,Approved,6/30/10
132847,,"TESSERA CAPITAL PARTNERS, LLC","TESSERA CAPITAL PARTNERS, LLC","121 SULLY'S TRAIL, SUITE 10",,PITTSFORD,NY,14534,585-203-1480,585-203-1482,WWW.TESSERACAPITAL.COM,Approved,3/11/11
129724,,"IVY RIDGE ASSET MANAGEMENT, LLC","IVY RIDGE ASSET MANAGEMENT, LLC",8 NORTH HINTERLANDS DRIVE,,RHINEBECK,NY,12572,914-244-0333,914-462-4333,WWW.IRAMLLC.COM,Approved,1/3/07
125479,,"BROAD WEALTH MANAGEMENT, INC.","BROAD WEALTH MANAGEMENT, INC.",411 THEODORE FREMD AVENUE,SUITE 105,RYE,NY,10580,914-921-1250,914-481-5722,WWW.BROADWEALTH.COM,Approved,9/25/06
127443,,"ACP INVESTMENT GROUP, LLC","ACP INVESTMENT GROUP, LLC",800 WESTCHESTER AVENUE,SUITE N-349,RYE BROOK,NY,10573,914 305 2800,914 305 2603,WWW.ACPTRS.COM,Approved,8/4/00
119672,,"BEACON FINANCIAL ADVISORS, INC.","BEACON FINANCIAL ADVISORS, INC.",800 WESTCHESTER AVENUE,SUITE 641 NORTH,RYE BROOK,NY,10573-1360,914-872-4040,914-872-4042,WWW.BEACONFINADV.COM,Approved,11/30/05
149112,,LANE ASSET MANAGEMENT,"LANE, EDWARD C.",4082 U.S. HWY 209,,STONE RIDGE,NY,12484,917-575-0299,646-514-6112,WWW.LANEASSETMANAGEMENT.COM,Approved,3/26/09
114164,,N.N.A.I.A,"N.N.A. INVESTMENT ADVISORS, INC.",300 SOUTH OYSTER BAY ROAD,,SYOSSET,NY,11791,(516) 629-9051,(888) 371-3127,,Approved,1/23/07
134425,,"LEXCO WEALTH MANAGEMENT, INC.","LEXCO WEALTH MANAGEMENT, INC.",120 WHITE PLAINS ROAD,SUITE 112,TARRYTOWN,NY,10591,914-468-8900,914-468-8901,LEXCOWEALTH.COM,Approved,3/8/06
23288,,CLARK DODGE & CO. INC.,CLARK DODGE & CO. INC.,2 GANNETT DRIVE,SUITE #410,WHITE PLAINS,NY,10604,914-694-2390,914-251-9555,HTTP://WWW.CLARKDODGEANDCOMPANY.COM,Approved,2/7/06
145231,,TRIDENT ADVISORS LLC,TRIDENT ADVISORS LLC,181 CROSSWAYS PARK DRIVE,,WOODBURY,NY,11797,516-681-9100,516-681-9891,WWW.TRIDENTPARTNERSLTD.COM,Approved,3/3/08
137797,801-72284,"ELESSAR INVESTMENT MANAGEMENT, LLC","ELESSAR INVESTMENT MANAGEMENT, LLC",1111 SUPERIOR AVENUE,SUITE 1310,CLEVELAND,OH,44114,216-357-7412,216-357-7415,WWW.ELESSARINVEST.COM,Approved,11/28/06
135525,,"THE WESTERMAN GROUP, LLC","THE WESTERMAN GROUP, LLC",114 EAST AURORA ROAD,SUITE 100,SAGAMORE HILLS,OH,44067,330-467-3111,330-467-3112,WWW.THEWESTERMANGROUP.COM,Approved,3/24/10
113999,801-62024,"MERIT ADVISORS, INC.","MERIT ADVISORS, INC.",13905 QUAIL POINTE DRIVE,SUITE A,OKLAHOMA CITY,OK,73134-1002,405-748-5335,405-748-5015,WWW.MERITADVISORS.COM,Approved,4/10/07
147027,,"BOSTON STREET ADVISORS, INC.","BOSTON STREET ADVISORS, INC.",20 E 5TH ST; STE 1200 G,,TULSA,OK,74103,918-585-5086,918-398-0572,WWW.BOSTONSTREETADVISORS.COM,Approved,10/27/08
119396,,"NORTHSTAR FINANCIAL COMPANIES, INC.","NORTHSTAR FINANCIAL COMPANIES, INC.",1100 E. HECTOR ST,SUITE 399,CONSHOHOCKEN,PA,19428,610-629-6100,610-629-6106,WWW.NSTARFINCO.COM,Approved,8/5/10
111736,,MAIN STREET MANAGEMENT COMPANY,MAIN STREET MANAGEMENT COMPANY,EIGHT NORTH MAIN STREET,,DOVER,PA,17315-1210,717-292-7440,717-292-7499,WWW.MAINSTREET1.COM,Approved,6/17/94
125826,,RHS & ASSOCIATES,"SAMMIS,ROBERT H",3318 BRITTANY POINTE,,LANSDALE,PA,19446,267 263 4871,267 263 4871,,Approved,9/30/94
146735,,"ACCESS POINT, LLC","ACCESS POINT, LLC",1717 ARCH ST,36TH FLOOR,PHILADELPHIA,PA,19103-2768,(215) 751-1788,,,Approved,5/15/08
45961,,GRANT WILLIAMS L.P.,GRANT WILLIAMS L.P.,1650 MARKET STREET,53RD FLOOR,PHILADEPHIA,PA,19103,215-564-2802,215-564-2805,WWW.GRANTWILLIAMS.COM,Approved,7/9/09
124559,,ARETE CAPITAL MANAGEMENT,"CORRY, JOHN, STEPHEN",137 ANSELM RD.,,RICHBORO,PA,18954,267 471-1068,215 364-1177,,Approved,4/8/03
141517,,"A BETTER 401(K) PLAN, INC.","A BETTER 401(K) PLAN, INC.",15 KIRKBRAE DRIVE,,LINCOLN,RI,2865,401-651-5007,NONE,WWW.ABETTER401KPLAN.COM,Approved,10/11/06
150515,,"FINANCIAL INDEPENDENCE, LLC","FINANCIAL INDEPENDENCE, LLC",931 JEFFERSON BLVD.,SUITE 2005,WARWICK,RI,02886-2213,401-681-4825,,,Approved,8/11/09
46947,801-71178,"SILVER OAK SECURITIES, INC.",SILVER OAK SECURITIES INCORPORATED,3339 NORTH HIGHLAND AVENUE,,JACKSON,TN,38305,731-668-3825,731-668-3844,WWW.SILVEROAKSECURITIES.COM,Approved,11/8/07
124129,,EDI INVESTMENT ADVISOR CORPORATION,EDI INVESTMENT ADVISOR CORPORATION,12221 MERIT DRIVE,SUITE 1020,DALLAS,TX,75251,214-528-4090,214-528-4052,,Approved,7/8/08
114323,,MILLENNIUM WAVE INVESTMENTS,"MILLENNIUM WAVE ADVISORS, LLC",3204 BEVERLY DRIVE,,DALLAS,TX,75205,214-272-2383,817-704-4515,,Approved,11/18/08
121462,,"BEACON FINANCIAL PLANNING, LLC","BEACON FINANCIAL PLANNING, LLC",95 WEST 100 SOUTH,SUITE 210,LOGAN,UT,84321-5811,435-752-6496,435-787-2236,WWW.BEACONPLANNING.COM,Approved,10/30/09
123574,,COMER & GREAK FINANCIAL CONSULTANTS,COMER & GREAK FINANCIAL CONSULTANTS,360 MENDING WALLS,,MANCHESTER CENTER,VT,5255,802-362-5400,802-362-0795,WWW.COMERANDGREAK.COM,Approved,3/24/93
127473,,"KCD FINANCIAL, INC.","KCD FINANCIAL, INC.",3313 S. PACKERLAND DRIVE,SUITE E,DEPERE,WI,54115,920-347-3400,920-347-3402,WWW.KCDFINANCIAL.COM,Approved,9/29/06
155173,,"BIRCHWOOD ASSET MANAGEMENT, LLC","BIRCHWOOD ASSET MANAGEMENT, LLC",6158 BIRCHWOOD LANE,,LAKE TOMAHAWK,WI,54539,715-277-3692,715-277-3692,,Approved,4/29/11
